Substance,Sector,EDGAR Country Code,country,Year,co2_mt,co2_emissions_g
CO2,Industrial Combustion,MMR,Myanmar/Burma,1995,0.94859107,948591070000
CO2,Industrial Combustion,MMR,Myanmar/Burma,1996,0.98122737,981227370000
CO2,Industrial Combustion,MMR,Myanmar/Burma,1997,1.20567388,1205673880000
CO2,Industrial Combustion,MMR,Myanmar/Burma,1998,1.11012932,1110129320000
CO2,Industrial Combustion,MMR,Myanmar/Burma,1999,1.38736194,1387361940000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2000,2.35893103,2358931030000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2001,2.32611268,2326112680000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2002,1.44532119,1445321190000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2003,2.49074623,2490746230000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2004,1.8846133,1884613300000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2005,2.02325654,2023256540000.0002
CO2,Industrial Combustion,MMR,Myanmar/Burma,2006,1.95370797,1953707970000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2007,1.90171048,1901710480000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2008,1.96308428,1963084280000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2009,2.01404923,2014049230000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2010,2.31947192,2319471920000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2011,2.41801019,2418010190000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2012,3.640698,3640698000000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2013,3.97007679,3970076790000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2014,4.90886694,4908866940000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2015,5.37047634,5370476340000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2016,3.90644141,3906441410000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2017,8.23074251,8230742510000.001
CO2,Industrial Combustion,MMR,Myanmar/Burma,2018,8.479281067,8479281067000.001
CO2,Industrial Combustion,MMR,Myanmar/Burma,2019,8.926130746,8926130746000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2020,8.409703634,8409703634000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2021,7.110763622,7110763622000
CO2,Industrial Combustion,MMR,Myanmar/Burma,2022,7.390621101365,7390621101365
CO2,Industrial Combustion,MMR,Myanmar/Burma,2023,7.6358811286642,7635881128664.199
CO2,Power Industry,MMR,Myanmar/Burma,1970,0.26426503,264265030000
CO2,Power Industry,MMR,Myanmar/Burma,1971,0.26426503,264265030000
CO2,Power Industry,MMR,Myanmar/Burma,1972,0.32065496,320654960000
CO2,Power Industry,MMR,Myanmar/Burma,1973,0.26942716,269427160000
CO2,Power Industry,MMR,Myanmar/Burma,1974,0.28004072,280040720000
CO2,Power Industry,MMR,Myanmar/Burma,1975,0.35270881,352708810000
CO2,Power Industry,MMR,Myanmar/Burma,1976,0.54226599,542265990000
CO2,Power Industry,MMR,Myanmar/Burma,1977,0.55386835,553868350000
CO2,Power Industry,MMR,Myanmar/Burma,1978,0.59920434,599204340000
CO2,Power Industry,MMR,Myanmar/Burma,1979,0.5967561,596756100000
CO2,Power Industry,MMR,Myanmar/Burma,1980,0.69076746,690767460000
CO2,Power Industry,MMR,Myanmar/Burma,1981,0.77925141,779251410000
CO2,Power Industry,MMR,Myanmar/Burma,1982,0.89916996,899169960000
CO2,Power Industry,MMR,Myanmar/Burma,1983,0.92413236,924132360000
CO2,Power Industry,MMR,Myanmar/Burma,1984,1.14041115,1140411150000
CO2,Power Industry,MMR,Myanmar/Burma,1985,1.43999667,1439996670000
CO2,Power Industry,MMR,Myanmar/Burma,1986,1.57667757,1576677570000
CO2,Power Industry,MMR,Myanmar/Burma,1987,1.64324154,1643241540000
CO2,Power Industry,MMR,Myanmar/Burma,1988,1.48279752,1482797520000
CO2,Power Industry,MMR,Myanmar/Burma,1989,1.44280944,1442809440000
CO2,Power Industry,MMR,Myanmar/Burma,1990,1.27112244,1271122440000
CO2,Power Industry,MMR,Myanmar/Burma,1991,1.29203778,1292037780000
CO2,Power Industry,MMR,Myanmar/Burma,1992,1.32848007,1328480070000
CO2,Power Industry,MMR,Myanmar/Burma,1993,1.55182506,1551825060000
CO2,Power Industry,MMR,Myanmar/Burma,1994,1.74786915,1747869150000
CO2,Power Industry,MMR,Myanmar/Burma,1995,2.07219039,2072190389999.9998
CO2,Power Industry,MMR,Myanmar/Burma,1996,2.2871817,2287181700000
CO2,Power Industry,MMR,Myanmar/Burma,1997,2.34377787,2343777870000
CO2,Power Industry,MMR,Myanmar/Burma,1998,2.50016559,2500165590000
CO2,Power Industry,MMR,Myanmar/Burma,1999,2.67335643,2673356430000
CO2,Power Industry,MMR,Myanmar/Burma,2000,2.35450641,2354506410000
CO2,Power Industry,MMR,Myanmar/Burma,2001,1.91279124,1912791240000
CO2,Power Industry,MMR,Myanmar/Burma,2002,2.23455597,2234555970000
CO2,Power Industry,MMR,Myanmar/Burma,2003,2.68288335,2682883350000
CO2,Power Industry,MMR,Myanmar/Burma,2004,2.48834505,2488345050000
CO2,Power Industry,MMR,Myanmar/Burma,2005,2.42668449,2426684490000
CO2,Power Industry,MMR,Myanmar/Burma,2006,2.367114,2367114000000
CO2,Power Industry,MMR,Myanmar/Burma,2007,2.35154448,2351544480000
CO2,Power Industry,MMR,Myanmar/Burma,2008,2.09311152,2093111520000
CO2,Power Industry,MMR,Myanmar/Burma,2009,1.42614633,1426146330000
CO2,Power Industry,MMR,Myanmar/Burma,2010,2.01828447,2018284470000.0002
CO2,Power Industry,MMR,Myanmar/Burma,2011,2.28411915,2284119150000
CO2,Power Industry,MMR,Myanmar/Burma,2012,2.51349834,2513498340000
CO2,Power Industry,MMR,Myanmar/Burma,2013,2.63100099,2631000990000
CO2,Power Industry,MMR,Myanmar/Burma,2014,3.95418345,3954183450000
CO2,Power Industry,MMR,Myanmar/Burma,2015,4.85800011,4858000110000
CO2,Power Industry,MMR,Myanmar/Burma,2016,6.32451077,6324510770000
CO2,Power Industry,MMR,Myanmar/Burma,2017,8.077103714,8077103714000
CO2,Power Industry,MMR,Myanmar/Burma,2018,7.6110912399999,7611091239999.9
CO2,Power Industry,MMR,Myanmar/Burma,2019,7.4837230549999,7483723054999.9
CO2,Power Industry,MMR,Myanmar/Burma,2020,8.4903396039999,8490339603999.899
CO2,Power Industry,MMR,Myanmar/Burma,2021,8.6870575279999,8687057527999.899
CO2,Power Industry,MMR,Myanmar/Burma,2022,8.4404507673281,8440450767328.1
CO2,Power Industry,MMR,Myanmar/Burma,2023,8.7347834180541,8734783418054.1
CO2,Processes,MMR,Myanmar/Burma,1970,0.14064070975573,140640709755.73
CO2,Processes,MMR,Myanmar/Burma,1971,0.16332114083087,163321140830.87
CO2,Processes,MMR,Myanmar/Burma,1972,0.17117416642726,171174166427.25998
CO2,Processes,MMR,Myanmar/Burma,1973,0.16270904285671,162709042856.71
CO2,Processes,MMR,Myanmar/Burma,1974,0.15270422863112,152704228631.12
CO2,Processes,MMR,Myanmar/Burma,1975,0.15901315281019,159013152810.19
CO2,Processes,MMR,Myanmar/Burma,1976,0.18499299931165,184992999311.65
CO2,Processes,MMR,Myanmar/Burma,1977,0.20473360206167,204733602061.66998
CO2,Processes,MMR,Myanmar/Burma,1978,0.19889760618385,198897606183.85
CO2,Processes,MMR,Myanmar/Burma,1979,0.26907151210163,269071512101.63
CO2,Processes,MMR,Myanmar/Burma,1980,0.26769094479163,267690944791.63004
CO2,Processes,MMR,Myanmar/Burma,1981,0.23530658507312,235306585073.12
CO2,Processes,MMR,Myanmar/Burma,1982,0.25551835901002,255518359010.02002
CO2,Processes,MMR,Myanmar/Burma,1983,0.25392401206458,253924012064.58
CO2,Processes,MMR,Myanmar/Burma,1984,0.24434128497366,244341284973.66
CO2,Processes,MMR,Myanmar/Burma,1985,0.30628441131724,306284411317.24
CO2,Processes,MMR,Myanmar/Burma,1986,0.31461782674654,314617826746.54
CO2,Processes,MMR,Myanmar/Burma,1987,0.28914988417636,289149884176.36
CO2,Processes,MMR,Myanmar/Burma,1988,0.27022678826327,270226788263.27002
CO2,Processes,MMR,Myanmar/Burma,1989,0.40202785025367,402027850253.67
CO2,Processes,MMR,Myanmar/Burma,1990,0.39299590160179,392995901601.79
CO2,Processes,MMR,Myanmar/Burma,1991,0.32145502145664,321455021456.64
CO2,Processes,MMR,Myanmar/Burma,1992,0.33611353841373,336113538413.73
CO2,Processes,MMR,Myanmar/Burma,1993,0.30323914712815,303239147128.14996
CO2,Processes,MMR,Myanmar/Burma,1994,0.43632593589602,436325935896.01996
CO2,Processes,MMR,Myanmar/Burma,1995,0.4668676573493,466867657349.30005
CO2,Processes,MMR,Myanmar/Burma,1996,0.46140005014534,461400050145.34
CO2,Processes,MMR,Myanmar/Burma,1997,0.47177417786475,471774177864.75
CO2,Processes,MMR,Myanmar/Burma,1998,0.39505698896966,395056988969.66003
CO2,Processes,MMR,Myanmar/Burma,1999,0.38572005106111,385720051061.11
CO2,Processes,MMR,Myanmar/Burma,2000,0.41968152412006,419681524120.06
CO2,Processes,MMR,Myanmar/Burma,2001,0.37675781317599,376757813175.99
CO2,Processes,MMR,Myanmar/Burma,2002,0.38993984777972,389939847779.72003
CO2,Processes,MMR,Myanmar/Burma,2003,0.40522335956469,405223359564.69
CO2,Processes,MMR,Myanmar/Burma,2004,0.3735764344339,373576434433.89996
CO2,Processes,MMR,Myanmar/Burma,2005,0.43851766701338,438517667013.38
CO2,Processes,MMR,Myanmar/Burma,2006,0.44604513086147,446045130861.47003
CO2,Processes,MMR,Myanmar/Burma,2007,0.46296456773872,462964567738.72003
CO2,Processes,MMR,Myanmar/Burma,2008,0.48330816236378,483308162363.77997
CO2,Processes,MMR,Myanmar/Burma,2009,0.47029848093217,470298480932.17004
CO2,Processes,MMR,Myanmar/Burma,2010,0.49589168879233,495891688792.32996
CO2,Processes,MMR,Myanmar/Burma,2011,0.45522085581226,455220855812.26
CO2,Processes,MMR,Myanmar/Burma,2012,0.60739436601774,607394366017.74
CO2,Processes,MMR,Myanmar/Burma,2013,0.6747576862626,674757686262.6
CO2,Processes,MMR,Myanmar/Burma,2014,0.75892890839781,758928908397.81
CO2,Processes,MMR,Myanmar/Burma,2015,0.63859104478447,638591044784.4701
CO2,Processes,MMR,Myanmar/Burma,2016,1.4313240768529,1431324076852.9001
CO2,Processes,MMR,Myanmar/Burma,2017,2.6105037117408,2610503711740.8003
CO2,Processes,MMR,Myanmar/Burma,2018,2.1748971488027,2174897148802.7
CO2,Processes,MMR,Myanmar/Burma,2019,2.396605765261,2396605765261
CO2,Processes,MMR,Myanmar/Burma,2020,2.7659380255223,2765938025522.3003
CO2,Processes,MMR,Myanmar/Burma,2021,3.0393908317968,3039390831796.8
CO2,Processes,MMR,Myanmar/Burma,2022,3.0175411820387,3017541182038.7
CO2,Processes,MMR,Myanmar/Burma,2023,3.010005808404,3010005808404
CO2,Transport,MMR,Myanmar/Burma,1970,1.54544354,1545443540000
CO2,Transport,MMR,Myanmar/Burma,1971,1.54544354,1545443540000
CO2,Transport,MMR,Myanmar/Burma,1972,1.49619526,1496195260000
CO2,Transport,MMR,Myanmar/Burma,1973,1.3035992,1303599200000
CO2,Transport,MMR,Myanmar/Burma,1974,1.5750794,1575079400000
CO2,Transport,MMR,Myanmar/Burma,1975,1.37714519,1377145190000
CO2,Transport,MMR,Myanmar/Burma,1976,1.45901694,1459016940000
CO2,Transport,MMR,Myanmar/Burma,1977,1.63102539,1631025390000
CO2,Transport,MMR,Myanmar/Burma,1978,1.66821353,1668213530000
CO2,Transport,MMR,Myanmar/Burma,1979,1.81854573,1818545730000
CO2,Transport,MMR,Myanmar/Burma,1980,1.90925121,1909251210000
CO2,Transport,MMR,Myanmar/Burma,1981,1.88119974,1881199740000
CO2,Transport,MMR,Myanmar/Burma,1982,1.94850293,1948502930000
CO2,Transport,MMR,Myanmar/Burma,1983,1.84006137,1840061370000
CO2,Transport,MMR,Myanmar/Burma,1984,2.02423519,2024235190000.0002
CO2,Transport,MMR,Myanmar/Burma,1985,1.89579884,1895798840000
CO2,Transport,MMR,Myanmar/Burma,1986,2.09869607,2098696070000
CO2,Transport,MMR,Myanmar/Burma,1987,1.2446732,1244673200000
CO2,Transport,MMR,Myanmar/Burma,1988,1.2632597,1263259700000
CO2,Transport,MMR,Myanmar/Burma,1989,1.24908509,1249085090000
CO2,Transport,MMR,Myanmar/Burma,1990,1.34394683,1343946830000
CO2,Transport,MMR,Myanmar/Burma,1991,1.25505824,1255058240000
CO2,Transport,MMR,Myanmar/Burma,1992,1.03807838,1038078380000
CO2,Transport,MMR,Myanmar/Burma,1993,1.58792646,1587926460000
CO2,Transport,MMR,Myanmar/Burma,1994,1.82542081,1825420810000
CO2,Transport,MMR,Myanmar/Burma,1995,2.72040723,2720407230000
CO2,Transport,MMR,Myanmar/Burma,1996,2.92397437,2923974370000
CO2,Transport,MMR,Myanmar/Burma,1997,2.39834463,2398344630000
CO2,Transport,MMR,Myanmar/Burma,1998,2.95078191,2950781910000
CO2,Transport,MMR,Myanmar/Burma,1999,3.00413896,3004138960000
CO2,Transport,MMR,Myanmar/Burma,2000,3.50796321,3507963210000
CO2,Transport,MMR,Myanmar/Burma,2001,2.82394762,2823947620000
CO2,Transport,MMR,Myanmar/Burma,2002,3.47415984,3474159840000
CO2,Transport,MMR,Myanmar/Burma,2003,3.88346655,3883466550000
CO2,Transport,MMR,Myanmar/Burma,2004,4.31814098,4318140980000
CO2,Transport,MMR,Myanmar/Burma,2005,4.75240966,4752409660000
CO2,Transport,MMR,Myanmar/Burma,2006,3.98938472,3989384720000
CO2,Transport,MMR,Myanmar/Burma,2007,4.48409054,4484090540000
CO2,Transport,MMR,Myanmar/Burma,2008,2.09522078,2095220780000
CO2,Transport,MMR,Myanmar/Burma,2009,2.19249647,2192496470000
CO2,Transport,MMR,Myanmar/Burma,2010,2.30218962,2302189620000
CO2,Transport,MMR,Myanmar/Burma,2011,2.35557082,2355570820000
CO2,Transport,MMR,Myanmar/Burma,2012,3.02892165,3028921650000
CO2,Transport,MMR,Myanmar/Burma,2013,3.51309664,3513096640000
CO2,Transport,MMR,Myanmar/Burma,2014,3.96190768,3961907680000
CO2,Transport,MMR,Myanmar/Burma,2015,4.33040449,4330404490000.0005
CO2,Transport,MMR,Myanmar/Burma,2016,4.43963435,4439634350000
CO2,Transport,MMR,Myanmar/Burma,2017,5.934580712,5934580712000
CO2,Transport,MMR,Myanmar/Burma,2018,6.101214019,6101214019000
CO2,Transport,MMR,Myanmar/Burma,2019,6.355162195,6355162195000
CO2,Transport,MMR,Myanmar/Burma,2020,5.868873554,5868873554000
CO2,Transport,MMR,Myanmar/Burma,2021,4.960883694,4960883694000
CO2,Transport,MMR,Myanmar/Burma,2022,5.1963591876332,5196359187633.2
CO2,Transport,MMR,Myanmar/Burma,2023,5.3644541774132,5364454177413.2
CO2,Waste,MMR,Myanmar/Burma,1970,0.01524538364569,15245383645.689999
CO2,Waste,MMR,Myanmar/Burma,1971,0.01576671248207,15766712482.070002
CO2,Waste,MMR,Myanmar/Burma,1972,0.01630198059215,16301980592.15
CO2,Waste,MMR,Myanmar/Burma,1973,0.01685118797593,16851187975.93
CO2,Waste,MMR,Myanmar/Burma,1974,0.01741712248815,17417122488.15
CO2,Waste,MMR,Myanmar/Burma,1975,0.01799839020144,17998390201.44
CO2,Waste,MMR,Myanmar/Burma,1976,0.01843329554088,18433295540.88
CO2,Waste,MMR,Myanmar/Burma,1977,0.01887517051717,18875170517.170002
CO2,Waste,MMR,Myanmar/Burma,1978,0.01932401513031,19324015130.309998
CO2,Waste,MMR,Myanmar/Burma,1979,0.01978261723504,19782617235.04
CO2,Waste,MMR,Myanmar/Burma,1980,0.02024818897662,20248188976.62
CO2,Waste,MMR,Myanmar/Burma,1981,0.02078624494144,20786244941.440002
CO2,Waste,MMR,Myanmar/Burma,1982,0.02133266447048,21332664470.48
CO2,Waste,MMR,Myanmar/Burma,1983,0.02188326578163,21883265781.63
CO2,Waste,MMR,Myanmar/Burma,1984,0.02243107923804,22431079238.04
CO2,Waste,MMR,Myanmar/Burma,1985,0.0229719230576,22971923057.6
CO2,Waste,MMR,Myanmar/Burma,1986,0.02359082680988,23590826809.879997
CO2,Waste,MMR,Myanmar/Burma,1987,0.02420415485268,24204154852.68
CO2,Waste,MMR,Myanmar/Burma,1988,0.02480772540389,24807725403.89
CO2,Waste,MMR,Myanmar/Burma,1989,0.02539317489929,25393174899.29
CO2,Waste,MMR,Myanmar/Burma,1990,0.02595910941151,25959109411.510002
CO2,Waste,MMR,Myanmar/Burma,1991,0.02650274108581,26502741085.81
CO2,Waste,MMR,Myanmar/Burma,1992,0.02702406992219,27024069922.19
CO2,Waste,MMR,Myanmar/Burma,1993,0.02753564126698,27535641266.98
CO2,Waste,MMR,Myanmar/Burma,1994,0.02805418224862,28054182248.62
CO2,Waste,MMR,Myanmar/Burma,1995,0.02859223821344,28592238213.440002
CO2,Waste,MMR,Myanmar/Burma,1996,0.02915956665303,29159566653.03
CO2,Waste,MMR,Myanmar/Burma,1997,0.0297464100758,29746410075.8
CO2,Waste,MMR,Myanmar/Burma,1998,0.0303457988449,30345798844.9
CO2,Waste,MMR,Myanmar/Burma,1999,0.030945187614,30945187614
CO2,Waste,MMR,Myanmar/Burma,2000,0.03261093082115,32610930821.149998
CO2,Waste,MMR,Myanmar/Burma,2001,0.03321310744499,33213107444.99
CO2,Waste,MMR,Myanmar/Burma,2002,0.03380413264987,33804132649.87
CO2,Waste,MMR,Myanmar/Burma,2003,0.03438121858105,34381218581.049995
CO2,Waste,MMR,Myanmar/Burma,2004,0.03493739560168,34937395601.68
CO2,Waste,MMR,Myanmar/Burma,2005,0.03546848192965,35468481929.65
CO2,Waste,MMR,Myanmar/Burma,2006,0.03597447756496,35974477564.96
CO2,Waste,MMR,Myanmar/Burma,2007,0.03645538250761,36455382507.61
CO2,Waste,MMR,Myanmar/Burma,2008,0.03692792388604,36927923886.04
CO2,Waste,MMR,Myanmar/Burma,2009,0.03741161668343,37411616683.43
CO2,Waste,MMR,Myanmar/Burma,2010,0.03792597588296,37925975882.96
CO2,Waste,MMR,Myanmar/Burma,2011,0.03848354683096,38483546830.96
CO2,Waste,MMR,Myanmar/Burma,2012,0.03907317810847,39073178108.46999
CO2,Waste,MMR,Myanmar/Burma,2013,0.03968929400601,39689294006.009995
CO2,Waste,MMR,Myanmar/Burma,2014,0.04032074310462,40320743104.62
CO2,Waste,MMR,Myanmar/Burma,2015,0.04095916184008,40959161840.08
CO2,Waste,MMR,Myanmar/Burma,2016,0.04169097370933,41690973709.329994
CO2,Waste,MMR,Myanmar/Burma,2017,0.04243254307017,42432543070.17
CO2,Waste,MMR,Myanmar/Burma,2018,0.04318108206786,43181082067.86
CO2,Waste,MMR,Myanmar/Burma,2019,0.04393101499292,43931014992.92
CO2,Waste,MMR,Myanmar/Burma,2020,0.04468094791798,44680947917.98
CO2,Waste,MMR,Myanmar/Burma,2021,0.04550057721154,45500577211.54
CO2,Waste,MMR,Myanmar/Burma,2022,0.046262497911982,46262497911.982
CO2,Waste,MMR,Myanmar/Burma,2023,0.047037177201201,47037177201.201
CO2,Agriculture,PHL,Philippines,1970,0.36959997996341,369599979963.41
CO2,Agriculture,PHL,Philippines,1971,0.36959997996341,369599979963.41
CO2,Agriculture,PHL,Philippines,1972,0.36959997996341,369599979963.41
CO2,Agriculture,PHL,Philippines,1973,0.36959997996341,369599979963.41
CO2,Agriculture,PHL,Philippines,1974,0.39411425790079,394114257900.79004
CO2,Agriculture,PHL,Philippines,1975,0.31229521924215,312295219242.14996
CO2,Agriculture,PHL,Philippines,1976,0.35619045328648,356190453286.48004
CO2,Agriculture,PHL,Philippines,1977,0.38829996992232,388299969922.32
CO2,Agriculture,PHL,Philippines,1978,0.42072377129967,420723771299.67
CO2,Agriculture,PHL,Philippines,1979,0.44780471993913,447804719939.13
CO2,Agriculture,PHL,Philippines,1980,0.36781900726138,367819007261.38
CO2,Agriculture,PHL,Philippines,1981,0.36781900726138,367819007261.38
CO2,Agriculture,PHL,Philippines,1982,0.40239043126369,402390431263.69
CO2,Agriculture,PHL,Philippines,1983,0.42192852264425,421928522644.25
CO2,Agriculture,PHL,Philippines,1984,0.32418568064097,324185680640.97
CO2,Agriculture,PHL,Philippines,1985,0.38447614972374,384476149723.74
CO2,Agriculture,PHL,Philippines,1986,0.56864755465372,568647554653.72
CO2,Agriculture,PHL,Philippines,1987,0.71819515917694,718195159176.94
CO2,Agriculture,PHL,Philippines,1988,0.69174277944641,691742779446.41
CO2,Agriculture,PHL,Philippines,1989,0.7082427824003,708242782400.3
CO2,Agriculture,PHL,Philippines,1990,0.73349040002321,733490400023.21
CO2,Agriculture,PHL,Philippines,1991,0.68089994820028,680899948200.28
CO2,Agriculture,PHL,Philippines,1992,0.73626659568166,736266595681.66
CO2,Agriculture,PHL,Philippines,1993,0.77811896860139,778118968601.39
CO2,Agriculture,PHL,Philippines,1994,0.71840468573403,718404685734.03
CO2,Agriculture,PHL,Philippines,1995,0.66419040472414,664190404724.14
CO2,Agriculture,PHL,Philippines,1996,0.89655229512959,896552295129.59
CO2,Agriculture,PHL,Philippines,1997,1.1104237121736,1110423712173.6
CO2,Agriculture,PHL,Philippines,1998,0.71688563854216,716885638542.16
CO2,Agriculture,PHL,Philippines,1999,0.96454277322899,964542773228.99
CO2,Agriculture,PHL,Philippines,2000,0.98497134094557,984971340945.5701
CO2,Agriculture,PHL,Philippines,2001,0.93248562452545,932485624525.4501
CO2,Agriculture,PHL,Philippines,2002,0.90330943710387,903309437103.87
CO2,Agriculture,PHL,Philippines,2003,0.79482848265587,794828482655.87
CO2,Agriculture,PHL,Philippines,2004,0.96119038918046,961190389180.46
CO2,Agriculture,PHL,Philippines,2005,0.96380943250809,963809432508.0901
CO2,Agriculture,PHL,Philippines,2006,0.96380944967571,963809449675.7101
CO2,Agriculture,PHL,Philippines,2007,1.1869522948657,1186952294865.7002
CO2,Agriculture,PHL,Philippines,2008,0.98371420529447,983714205294.47
CO2,Agriculture,PHL,Philippines,2009,0.98738086824651,987380868246.5099
CO2,Agriculture,PHL,Philippines,2010,0.94914277728504,949142777285.04
CO2,Agriculture,PHL,Philippines,2011,0.98423801281807,984238012818.07
CO2,Agriculture,PHL,Philippines,2012,1.0355713444468,1035571344446.8
CO2,Agriculture,PHL,Philippines,2013,1.2395951392366,1239595139236.6
CO2,Agriculture,PHL,Philippines,2014,1.5723712928571,1572371292857.1
CO2,Agriculture,PHL,Philippines,2015,1.3768856118252,1376885611825.2
CO2,Agriculture,PHL,Philippines,2016,1.493171295701,1493171295701
CO2,Agriculture,PHL,Philippines,2017,1.503333209794,1503333209794
CO2,Agriculture,PHL,Philippines,2018,1.3916046534158,1391604653415.8
CO2,Agriculture,PHL,Philippines,2019,1.2344618128263,1234461812826.3
CO2,Agriculture,PHL,Philippines,2020,1.4984094037611,1498409403761.1
CO2,Agriculture,PHL,Philippines,2021,1.2692951709185,1269295170918.5
CO2,Agriculture,PHL,Philippines,2022,1.1970723269071,1197072326907.0999
CO2,Agriculture,PHL,Philippines,2023,1.1389145757379,1138914575737.9
CO2,Buildings,PHL,Philippines,1970,3.105153789,3105153789000
CO2,Buildings,PHL,Philippines,1971,3.105153789,3105153789000
CO2,Buildings,PHL,Philippines,1972,3.111820656,3111820656000
CO2,Buildings,PHL,Philippines,1973,3.163355795,3163355795000
CO2,Buildings,PHL,Philippines,1974,3.114694315,3114694315000
CO2,Buildings,PHL,Philippines,1975,3.299983514,3299983514000
CO2,Buildings,PHL,Philippines,1976,3.415704286,3415704286000
CO2,Buildings,PHL,Philippines,1977,3.553118965,3553118965000
CO2,Buildings,PHL,Philippines,1978,3.827163574,3827163574000
CO2,Buildings,PHL,Philippines,1979,3.767835294,3767835294000
CO2,Buildings,PHL,Philippines,1980,3.72391016,3723910160000
CO2,Buildings,PHL,Philippines,1981,3.49524241,3495242410000
CO2,Buildings,PHL,Philippines,1982,3.468382311,3468382311000
CO2,Buildings,PHL,Philippines,1983,3.398519097,3398519097000
CO2,Buildings,PHL,Philippines,1984,2.930923645,2930923645000
CO2,Buildings,PHL,Philippines,1985,2.638289082,2638289082000
CO2,Buildings,PHL,Philippines,1986,2.842945141,2842945141000
CO2,Buildings,PHL,Philippines,1987,3.13980467,3139804670000
CO2,Buildings,PHL,Philippines,1988,3.292800292,3292800292000
CO2,Buildings,PHL,Philippines,1989,3.74239807,3742398070000
CO2,Buildings,PHL,Philippines,1990,3.258712011,3258712011000
CO2,Buildings,PHL,Philippines,1991,3.221663289,3221663289000
CO2,Buildings,PHL,Philippines,1992,3.643970521,3643970521000
CO2,Buildings,PHL,Philippines,1993,3.972849383,3972849383000
CO2,Buildings,PHL,Philippines,1994,4.148513036,4148513036000
CO2,Buildings,PHL,Philippines,1995,4.786642316,4786642316000
CO2,Buildings,PHL,Philippines,1996,5.137254202,5137254202000
CO2,Buildings,PHL,Philippines,1997,5.699706091,5699706091000
CO2,Buildings,PHL,Philippines,1998,6.076110504,6076110504000
CO2,Buildings,PHL,Philippines,1999,6.62942926,6629429260000
CO2,Buildings,PHL,Philippines,2000,6.479709162,6479709162000
CO2,Buildings,PHL,Philippines,2001,6.52011388,6520113880000
CO2,Buildings,PHL,Philippines,2002,6.595684743,6595684743000
CO2,Buildings,PHL,Philippines,2003,6.393015954,6393015954000
CO2,Buildings,PHL,Philippines,2004,5.985335912,5985335912000
CO2,Buildings,PHL,Philippines,2005,5.178406294,5178406294000
CO2,Buildings,PHL,Philippines,2006,4.927683047,4927683047000
CO2,Buildings,PHL,Philippines,2007,4.934238668,4934238668000
CO2,Buildings,PHL,Philippines,2008,4.770685285,4770685285000
CO2,Buildings,PHL,Philippines,2009,5.66490938,5664909380000
CO2,Buildings,PHL,Philippines,2010,6.020157942,6020157942000
CO2,Buildings,PHL,Philippines,2011,6.009572189,6009572189000
CO2,Buildings,PHL,Philippines,2012,5.900370855,5900370855000
CO2,Buildings,PHL,Philippines,2013,6.350477194,6350477194000
CO2,Buildings,PHL,Philippines,2014,7.185396613,7185396613000
CO2,Buildings,PHL,Philippines,2015,7.081700692,7081700692000
CO2,Buildings,PHL,Philippines,2016,8.621042762,8621042762000
CO2,Buildings,PHL,Philippines,2017,10.199203012,10199203012000
CO2,Buildings,PHL,Philippines,2018,10.677184118,10677184118000
CO2,Buildings,PHL,Philippines,2019,11.324331466,11324331466000
CO2,Buildings,PHL,Philippines,2020,11.390321371,11390321371000
CO2,Buildings,PHL,Philippines,2021,12.18566025,12185660250000
CO2,Buildings,PHL,Philippines,2022,13.376831143795,13376831143795
CO2,Buildings,PHL,Philippines,2023,13.991909568561,13991909568561
CO2,Fuel Exploitation,PHL,Philippines,1970,1.265963034162,1265963034162
CO2,Fuel Exploitation,PHL,Philippines,1971,1.265963034162,1265963034162
CO2,Fuel Exploitation,PHL,Philippines,1972,1.2706754970843,1270675497084.3
CO2,Fuel Exploitation,PHL,Philippines,1973,1.4900402650264,1490040265026.4
CO2,Fuel Exploitation,PHL,Philippines,1974,1.5873488915703,1587348891570.3
CO2,Fuel Exploitation,PHL,Philippines,1975,1.6332998384943,1633299838494.3
CO2,Fuel Exploitation,PHL,Philippines,1976,1.4867504895972,1486750489597.2
CO2,Fuel Exploitation,PHL,Philippines,1977,1.3904003321102,1390400332110.2002
CO2,Fuel Exploitation,PHL,Philippines,1978,1.4900433275535,1490043327553.5
CO2,Fuel Exploitation,PHL,Philippines,1979,2.0426288118264,2042628811826.4
