Substance,Sector,EDGAR Country Code,Country,Year,CO2_Emissions
CO2,Buildings,KHM,Cambodia,1970,0.091877830235762
CO2,Buildings,KHM,Cambodia,1971,0.091877830235762
CO2,Buildings,KHM,Cambodia,1972,0.080355692079847
CO2,Buildings,KHM,Cambodia,1973,0.10666896885362
CO2,Buildings,KHM,Cambodia,1974,0.15111907675604
CO2,Buildings,KHM,Cambodia,1975,0.091062801383884
CO2,Buildings,KHM,Cambodia,1976,0.087114864976692
CO2,Buildings,KHM,Cambodia,1977,0.051353151168779
CO2,Buildings,KHM,Cambodia,1978,0.072425860291529
CO2,Buildings,KHM,Cambodia,1979,0.072947913029907
CO2,Buildings,KHM,Cambodia,1980,0.091548105514543
CO2,Buildings,KHM,Cambodia,1981,0.075825234017494
CO2,Buildings,KHM,Cambodia,1982,0.082194227904827
CO2,Buildings,KHM,Cambodia,1983,0.094675128889142
CO2,Buildings,KHM,Cambodia,1984,0.079987822982632
CO2,Buildings,KHM,Cambodia,1985,0.07898722090141
CO2,Buildings,KHM,Cambodia,1986,0.05847806941849
CO2,Buildings,KHM,Cambodia,1987,0.075297634639673
CO2,Buildings,KHM,Cambodia,1988,0.08888233899967
CO2,Buildings,KHM,Cambodia,1989,0.10423258052046
CO2,Buildings,KHM,Cambodia,1990,0.042828960689196
CO2,Buildings,KHM,Cambodia,1991,0.045115240409261
CO2,Buildings,KHM,Cambodia,1992,0.050305482897275
CO2,Buildings,KHM,Cambodia,1993,0.049982101000595
CO2,Buildings,KHM,Cambodia,1994,0.050431962886044
CO2,Buildings,KHM,Cambodia,1995,0.12274402095
CO2,Buildings,KHM,Cambodia,1996,0.1258100167
CO2,Buildings,KHM,Cambodia,1997,0.13194201539
CO2,Buildings,KHM,Cambodia,1998,0.12003730607
CO2,Buildings,KHM,Cambodia,1999,0.14461701208
CO2,Buildings,KHM,Cambodia,2000,0.19398176375
CO2,Buildings,KHM,Cambodia,2001,0.13884456647
CO2,Buildings,KHM,Cambodia,2002,0.21564938458
CO2,Buildings,KHM,Cambodia,2003,0.32612940815
CO2,Buildings,KHM,Cambodia,2004,0.2375223829
CO2,Buildings,KHM,Cambodia,2005,0.25602149861
CO2,Buildings,KHM,Cambodia,2006,0.27452031234
CO2,Buildings,KHM,Cambodia,2007,0.24769626307
CO2,Buildings,KHM,Cambodia,2008,0.23958235423
CO2,Buildings,KHM,Cambodia,2009,0.50513706946
CO2,Buildings,KHM,Cambodia,2010,0.28048048988
CO2,Buildings,KHM,Cambodia,2011,0.23781291899
CO2,Buildings,KHM,Cambodia,2012,0.32418300593
CO2,Buildings,KHM,Cambodia,2013,0.50276699833
CO2,Buildings,KHM,Cambodia,2014,0.70084140036
CO2,Buildings,KHM,Cambodia,2015,0.90580478842
CO2,Buildings,KHM,Cambodia,2016,1.03910958288
CO2,Buildings,KHM,Cambodia,2017,1.10640952089
CO2,Buildings,KHM,Cambodia,2018,0.92175305903
CO2,Buildings,KHM,Cambodia,2019,1.15676694366
CO2,Buildings,KHM,Cambodia,2020,1.19379944075
CO2,Buildings,KHM,Cambodia,2021,1.21964986915
CO2,Buildings,KHM,Cambodia,2022,1.2792743141625
CO2,Buildings,KHM,Cambodia,2023,1.3139236364439
CO2,Fuel Exploitation,KHM,Cambodia,1970,6.6072170901783e-10
CO2,Fuel Exploitation,KHM,Cambodia,1971,6.6072170901783e-10
CO2,Fuel Exploitation,KHM,Cambodia,1972,6.6073738041341e-11
CO2,Fuel Exploitation,KHM,Cambodia,1973,7.9287858793786e-11
CO2,Fuel Exploitation,KHM,Cambodia,1974,5.285648300978e-11
CO2,Fuel Exploitation,KHM,Cambodia,1975,7.9287858793786e-11
CO2,Fuel Exploitation,KHM,Cambodia,1976,5.285648300978e-11
CO2,Fuel Exploitation,KHM,Cambodia,1977,6.6073738041341e-11
CO2,Fuel Exploitation,KHM,Cambodia,1978,7.9287858793786e-11
CO2,Fuel Exploitation,KHM,Cambodia,1979,7.9287858793786e-11
CO2,Fuel Exploitation,KHM,Cambodia,1980,NA
CO2,Fuel Exploitation,KHM,Cambodia,1981,NA
CO2,Fuel Exploitation,KHM,Cambodia,1982,NA
CO2,Fuel Exploitation,KHM,Cambodia,1983,NA
CO2,Fuel Exploitation,KHM,Cambodia,1984,NA
CO2,Fuel Exploitation,KHM,Cambodia,1985,NA
CO2,Fuel Exploitation,KHM,Cambodia,1986,NA
CO2,Fuel Exploitation,KHM,Cambodia,1987,NA
CO2,Fuel Exploitation,KHM,Cambodia,1988,NA
CO2,Fuel Exploitation,KHM,Cambodia,1989,NA
CO2,Fuel Exploitation,KHM,Cambodia,1990,NA
CO2,Fuel Exploitation,KHM,Cambodia,1991,NA
CO2,Fuel Exploitation,KHM,Cambodia,1992,NA
CO2,Fuel Exploitation,KHM,Cambodia,1993,4.4329543259026e-11
CO2,Fuel Exploitation,KHM,Cambodia,1994,NA
CO2,Fuel Exploitation,KHM,Cambodia,1995,NA
CO2,Fuel Exploitation,KHM,Cambodia,1996,NA
CO2,Fuel Exploitation,KHM,Cambodia,1997,NA
CO2,Fuel Exploitation,KHM,Cambodia,1998,NA
CO2,Fuel Exploitation,KHM,Cambodia,1999,NA
CO2,Fuel Exploitation,KHM,Cambodia,2000,NA
CO2,Fuel Exploitation,KHM,Cambodia,2001,NA
CO2,Fuel Exploitation,KHM,Cambodia,2002,NA
CO2,Fuel Exploitation,KHM,Cambodia,2003,NA
CO2,Fuel Exploitation,KHM,Cambodia,2004,NA
CO2,Fuel Exploitation,KHM,Cambodia,2005,NA
CO2,Fuel Exploitation,KHM,Cambodia,2006,NA
CO2,Fuel Exploitation,KHM,Cambodia,2007,NA
CO2,Fuel Exploitation,KHM,Cambodia,2008,NA
CO2,Fuel Exploitation,KHM,Cambodia,2009,NA
CO2,Fuel Exploitation,KHM,Cambodia,2010,NA
CO2,Fuel Exploitation,KHM,Cambodia,2011,NA
CO2,Fuel Exploitation,KHM,Cambodia,2012,NA
CO2,Fuel Exploitation,KHM,Cambodia,2013,NA
CO2,Fuel Exploitation,KHM,Cambodia,2014,NA
CO2,Fuel Exploitation,KHM,Cambodia,2015,NA
CO2,Fuel Exploitation,KHM,Cambodia,2016,NA
CO2,Fuel Exploitation,KHM,Cambodia,2017,1.3988199006897e-5
CO2,Fuel Exploitation,KHM,Cambodia,2018,2.1593949914483e-5
CO2,Fuel Exploitation,KHM,Cambodia,2019,2.5580509649655e-5
CO2,Fuel Exploitation,KHM,Cambodia,2020,3.0231555564138e-5
CO2,Fuel Exploitation,KHM,Cambodia,2021,0.024766748982662
CO2,Fuel Exploitation,KHM,Cambodia,2022,2.1729321869155e-4
CO2,Fuel Exploitation,KHM,Cambodia,2023,2.0019705208126e-4
CO2,Industrial Combustion,KHM,Cambodia,1970,0.0040054943088751
CO2,Industrial Combustion,KHM,Cambodia,1971,0.0040054943088751
CO2,Industrial Combustion,KHM,Cambodia,1972,0.0050050535302706
CO2,Industrial Combustion,KHM,Cambodia,1973,0.0048069667767207
CO2,Industrial Combustion,KHM,Cambodia,1974,0.0057120453481642
CO2,Industrial Combustion,KHM,Cambodia,1975,0.0050050535302706
CO2,Industrial Combustion,KHM,Cambodia,1976,0.0048953637909088
CO2,Industrial Combustion,KHM,Cambodia,1977,0.0091770426263473
CO2,Industrial Combustion,KHM,Cambodia,1978,0.0088297225009705
CO2,Industrial Combustion,KHM,Cambodia,1979,0.012145302111715
CO2,Industrial Combustion,KHM,Cambodia,1980,0.0092226698945764
CO2,Industrial Combustion,KHM,Cambodia,1981,0.021884725203608
CO2,Industrial Combustion,KHM,Cambodia,1982,0.015079397812182
CO2,Industrial Combustion,KHM,Cambodia,1983,0.015027712249384
CO2,Industrial Combustion,KHM,Cambodia,1984,0.015047150980814
CO2,Industrial Combustion,KHM,Cambodia,1985,0.020123414000359
CO2,Industrial Combustion,KHM,Cambodia,1986,0.0173683519829
CO2,Industrial Combustion,KHM,Cambodia,1987,0.01899549286015
CO2,Industrial Combustion,KHM,Cambodia,1988,0.019566944803161
CO2,Industrial Combustion,KHM,Cambodia,1989,0.017926244769157
CO2,Industrial Combustion,KHM,Cambodia,1990,0.03737899629191
CO2,Industrial Combustion,KHM,Cambodia,1991,0.041040039194753
CO2,Industrial Combustion,KHM,Cambodia,1992,0.044605882105005
CO2,Industrial Combustion,KHM,Cambodia,1993,0.043605201045677
CO2,Industrial Combustion,KHM,Cambodia,1994,0.062159556400364
CO2,Industrial Combustion,KHM,Cambodia,1995,0.02895251259
CO2,Industrial Combustion,KHM,Cambodia,1996,0.04178701545
CO2,Industrial Combustion,KHM,Cambodia,1997,0.0449849862
CO2,Industrial Combustion,KHM,Cambodia,1998,0.05457890586
CO2,Industrial Combustion,KHM,Cambodia,1999,0.057947319
CO2,Industrial Combustion,KHM,Cambodia,2000,0.07082443431
CO2,Industrial Combustion,KHM,Cambodia,2001,0.07397979261
CO2,Industrial Combustion,KHM,Cambodia,2002,0.08378676711
CO2,Industrial Combustion,KHM,Cambodia,2003,0.09342329181
CO2,Industrial Combustion,KHM,Cambodia,2004,0.10318765386
CO2,Industrial Combustion,KHM,Cambodia,2005,0.12582912381
CO2,Industrial Combustion,KHM,Cambodia,2006,0.13550857959
CO2,Industrial Combustion,KHM,Cambodia,2007,0.14523032919
CO2,Industrial Combustion,KHM,Cambodia,2008,0.14851320621
CO2,Industrial Combustion,KHM,Cambodia,2009,0.16770135675
CO2,Industrial Combustion,KHM,Cambodia,2010,0.65297090076
CO2,Industrial Combustion,KHM,Cambodia,2011,0.66508165146
CO2,Industrial Combustion,KHM,Cambodia,2012,0.67019012829
CO2,Industrial Combustion,KHM,Cambodia,2013,0.6279773292
CO2,Industrial Combustion,KHM,Cambodia,2014,0.51859026415
CO2,Industrial Combustion,KHM,Cambodia,2015,0.43094037557
CO2,Industrial Combustion,KHM,Cambodia,2016,0.71924910386
CO2,Industrial Combustion,KHM,Cambodia,2017,0.8149753038
CO2,Industrial Combustion,KHM,Cambodia,2018,0.78063227669
CO2,Industrial Combustion,KHM,Cambodia,2019,0.83340293
CO2,Industrial Combustion,KHM,Cambodia,2020,0.97906723069
CO2,Industrial Combustion,KHM,Cambodia,2021,1.02529913473
CO2,Industrial Combustion,KHM,Cambodia,2022,1.0718518735539
CO2,Industrial Combustion,KHM,Cambodia,2023,1.1255419621901
CO2,Power Industry,KHM,Cambodia,1970,0.015523770406063
CO2,Power Industry,KHM,Cambodia,1971,0.015523770406063
CO2,Power Industry,KHM,Cambodia,1972,0.031858507324841
CO2,Power Industry,KHM,Cambodia,1973,0.04769042281504
CO2,Power Industry,KHM,Cambodia,1974,0.056384947246062
CO2,Power Industry,KHM,Cambodia,1975,0.057442485302827
CO2,Power Industry,KHM,Cambodia,1976,0.065688941027148
CO2,Power Industry,KHM,Cambodia,1977,0.10240301620096
CO2,Power Industry,KHM,Cambodia,1978,0.074639346751479
CO2,Power Industry,KHM,Cambodia,1979,0.082242873129038
CO2,Power Industry,KHM,Cambodia,1980,0.084754122749666
CO2,Power Industry,KHM,Cambodia,1981,0.091198160001483
CO2,Power Industry,KHM,Cambodia,1982,0.1023442405019
CO2,Power Industry,KHM,Cambodia,1983,0.11567395377326
CO2,Power Industry,KHM,Cambodia,1984,0.11742166706211
CO2,Power Industry,KHM,Cambodia,1985,0.13891037850248
CO2,Power Industry,KHM,Cambodia,1986,0.1394508725406
CO2,Power Industry,KHM,Cambodia,1987,0.14989256148691
CO2,Power Industry,KHM,Cambodia,1988,0.15622104266327
CO2,Power Industry,KHM,Cambodia,1989,0.13732411251352
CO2,Power Industry,KHM,Cambodia,1990,0.12067791532143
CO2,Power Industry,KHM,Cambodia,1991,0.13712828913157
CO2,Power Industry,KHM,Cambodia,1992,0.15187060893746
CO2,Power Industry,KHM,Cambodia,1993,0.16056084127295
CO2,Power Industry,KHM,Cambodia,1994,0.14103703442978
CO2,Power Industry,KHM,Cambodia,1995,0.16100745414
CO2,Power Industry,KHM,Cambodia,1996,0.20241128358
CO2,Power Industry,KHM,Cambodia,1997,0.26078408241
CO2,Power Industry,KHM,Cambodia,1998,0.31229284746
CO2,Power Industry,KHM,Cambodia,1999,0.34213953978
CO2,Power Industry,KHM,Cambodia,2000,0.37778595498
CO2,Power Industry,KHM,Cambodia,2001,0.42596891934
CO2,Power Industry,KHM,Cambodia,2002,0.58731662841
CO2,Power Industry,KHM,Cambodia,2003,0.60718591866
CO2,Power Industry,KHM,Cambodia,2004,0.66274422915
CO2,Power Industry,KHM,Cambodia,2005,0.77254087935
CO2,Power Industry,KHM,Cambodia,2006,0.94663818501
CO2,Power Industry,KHM,Cambodia,2007,1.21147213149
CO2,Power Industry,KHM,Cambodia,2008,1.22622252735
CO2,Power Industry,KHM,Cambodia,2009,1.03618582995
CO2,Power Industry,KHM,Cambodia,2010,0.88992690627
CO2,Power Industry,KHM,Cambodia,2011,0.90783248481
CO2,Power Industry,KHM,Cambodia,2012,0.8991163096
CO2,Power Industry,KHM,Cambodia,2013,0.72475489579
CO2,Power Industry,KHM,Cambodia,2014,1.519546329
CO2,Power Industry,KHM,Cambodia,2015,2.37413808851
CO2,Power Industry,KHM,Cambodia,2016,3.37762208364
CO2,Power Industry,KHM,Cambodia,2017,3.63608671629
CO2,Power Industry,KHM,Cambodia,2018,3.41992721875
CO2,Power Industry,KHM,Cambodia,2019,4.4667993034
CO2,Power Industry,KHM,Cambodia,2020,4.43473898351
CO2,Power Industry,KHM,Cambodia,2021,4.03635348078
CO2,Power Industry,KHM,Cambodia,2022,4.200508392891
CO2,Power Industry,KHM,Cambodia,2023,4.5433447904727
CO2,Processes,KHM,Cambodia,1970,0.033777296325636
CO2,Processes,KHM,Cambodia,1971,0.036965604149095
CO2,Processes,KHM,Cambodia,1972,0.041769733248649
CO2,Processes,KHM,Cambodia,1973,0.054412997902379
CO2,Processes,KHM,Cambodia,1974,0.040692109630076
CO2,Processes,KHM,Cambodia,1975,0.040660569399523
CO2,Processes,KHM,Cambodia,1976,0.040066135744508
CO2,Processes,KHM,Cambodia,1977,0.039614599317107
CO2,Processes,KHM,Cambodia,1978,0.019800754140166
CO2,Processes,KHM,Cambodia,1979,0.014438593665182
CO2,Processes,KHM,Cambodia,1980,0.014404307956502
CO2,Processes,KHM,Cambodia,1981,0.014510632597204
CO2,Processes,KHM,Cambodia,1982,0.015216433402305
CO2,Processes,KHM,Cambodia,1983,0.015688988097924
CO2,Processes,KHM,Cambodia,1984,0.016349144151238
CO2,Processes,KHM,Cambodia,1985,0.016580186083132
CO2,Processes,KHM,Cambodia,1986,0.017078071238125
CO2,Processes,KHM,Cambodia,1987,0.017613787782211
CO2,Processes,KHM,Cambodia,1988,0.018316154903672
CO2,Processes,KHM,Cambodia,1989,0.018886486260698
CO2,Processes,KHM,Cambodia,1990,0.019629390704129
CO2,Processes,KHM,Cambodia,1991,0.020484716245049
CO2,Processes,KHM,Cambodia,1992,0.02125728103155
CO2,Processes,KHM,Cambodia,1993,0.022002161408356
CO2,Processes,KHM,Cambodia,1994,0.022626435515645
CO2,Processes,KHM,Cambodia,1995,0.026579060472797
CO2,Processes,KHM,Cambodia,1996,0.13268317691458
CO2,Processes,KHM,Cambodia,1997,0.13441320295944
CO2,Processes,KHM,Cambodia,1998,0.10722562552187
CO2,Processes,KHM,Cambodia,1999,0.03029076190595
CO2,Processes,KHM,Cambodia,2000,0.032847075746471
CO2,Processes,KHM,Cambodia,2001,0.029089769986187
CO2,Processes,KHM,Cambodia,2002,0.030795594201883
CO2,Processes,KHM,Cambodia,2003,0.033141096192221
CO2,Processes,KHM,Cambodia,2004,0.034487626165043
CO2,Processes,KHM,Cambodia,2005,0.035946701798767
CO2,Processes,KHM,Cambodia,2006,0.036579855741643
CO2,Processes,KHM,Cambodia,2007,0.080219621213436
CO2,Processes,KHM,Cambodia,2008,0.40381859259521
CO2,Processes,KHM,Cambodia,2009,0.46693366596831
CO2,Processes,KHM,Cambodia,2010,0.37763523082213
CO2,Processes,KHM,Cambodia,2011,0.42040438945089
CO2,Processes,KHM,Cambodia,2012,0.43255267219173
CO2,Processes,KHM,Cambodia,2013,0.45042120939803
CO2,Processes,KHM,Cambodia,2014,0.58144992446285
CO2,Processes,KHM,Cambodia,2015,0.72371592176515
CO2,Processes,KHM,Cambodia,2016,0.93513191626565
CO2,Processes,KHM,Cambodia,2017,1.478290318371
CO2,Processes,KHM,Cambodia,2018,2.0849152486022
CO2,Processes,KHM,Cambodia,2019,3.0752121601305
CO2,Processes,KHM,Cambodia,2020,3.2809753724357
CO2,Processes,KHM,Cambodia,2021,3.6093197521792
CO2,Processes,KHM,Cambodia,2022,3.6092006989321
CO2,Processes,KHM,Cambodia,2023,3.6098636240712
CO2,Transport,KHM,Cambodia,1970,0.065914851403264
CO2,Transport,KHM,Cambodia,1971,0.065914851403265
CO2,Transport,KHM,Cambodia,1972,0.071852973244339
CO2,Transport,KHM,Cambodia,1973,0.068519002937455
CO2,Transport,KHM,Cambodia,1974,0.066552711053555
CO2,Transport,KHM,Cambodia,1975,0.077185791819155
CO2,Transport,KHM,Cambodia,1976,0.069889698417517
CO2,Transport,KHM,Cambodia,1977,0.077477578160303
CO2,Transport,KHM,Cambodia,1978,0.082244015260348
CO2,Transport,KHM,Cambodia,1979,0.088741789905785
CO2,Transport,KHM,Cambodia,1980,0.090282977946062
CO2,Transport,KHM,Cambodia,1981,0.098523312196723
CO2,Transport,KHM,Cambodia,1982,0.11158971210427
CO2,Transport,KHM,Cambodia,1983,0.1245210585497
CO2,Transport,KHM,Cambodia,1984,0.13724730470973
CO2,Transport,KHM,Cambodia,1985,0.14943082950267
CO2,Transport,KHM,Cambodia,1986,0.11920353854874
CO2,Transport,KHM,Cambodia,1987,0.13684022393165
CO2,Transport,KHM,Cambodia,1988,0.14691905756786
CO2,Transport,KHM,Cambodia,1989,0.13680281932706
CO2,Transport,KHM,Cambodia,1990,0.20917087364552
CO2,Transport,KHM,Cambodia,1991,0.23037421910855
CO2,Transport,KHM,Cambodia,1992,0.25199891520551
CO2,Transport,KHM,Cambodia,1993,0.25116700046133
CO2,Transport,KHM,Cambodia,1994,0.26570697838438
CO2,Transport,KHM,Cambodia,1995,1.15812373335
CO2,Transport,KHM,Cambodia,1996,1.15980051378
CO2,Transport,KHM,Cambodia,1997,1.20292826837
CO2,Transport,KHM,Cambodia,1998,1.39528370829
CO2,Transport,KHM,Cambodia,1999,1.3624443207
CO2,Transport,KHM,Cambodia,2000,1.32041415215
CO2,Transport,KHM,Cambodia,2001,1.51381622591
CO2,Transport,KHM,Cambodia,2002,1.32411020178
CO2,Transport,KHM,Cambodia,2003,1.35147815384
CO2,Transport,KHM,Cambodia,2004,1.37437174697
CO2,Transport,KHM,Cambodia,2005,1.50309378338
CO2,Transport,KHM,Cambodia,2006,1.60634590922
CO2,Transport,KHM,Cambodia,2007,2.00372188198
CO2,Transport,KHM,Cambodia,2008,2.06984757025
CO2,Transport,KHM,Cambodia,2009,2.68850112463
CO2,Transport,KHM,Cambodia,2010,2.94732436753
CO2,Transport,KHM,Cambodia,2011,3.12208100626
CO2,Transport,KHM,Cambodia,2012,3.2936745482
CO2,Transport,KHM,Cambodia,2013,3.37503815833
CO2,Transport,KHM,Cambodia,2014,3.69768975851
CO2,Transport,KHM,Cambodia,2015,4.06883241042
CO2,Transport,KHM,Cambodia,2016,4.50939256812
CO2,Transport,KHM,Cambodia,2017,4.80204395247
CO2,Transport,KHM,Cambodia,2018,5.11735573351
CO2,Transport,KHM,Cambodia,2019,6.31121960202
CO2,Transport,KHM,Cambodia,2020,6.69920666595
CO2,Transport,KHM,Cambodia,2021,6.84977722589
CO2,Transport,KHM,Cambodia,2022,7.1808129927132
CO2,Transport,KHM,Cambodia,2023,7.364213432141
CO2,Waste,KHM,Cambodia,1970,0.00209507283711
CO2,Waste,KHM,Cambodia,1971,0.00183022663681
CO2,Waste,KHM,Cambodia,1972,0.00155701687229
CO2,Waste,KHM,Cambodia,1973,0.0012684739067
CO2,Waste,KHM,Cambodia,1974,9.5762810319e-4
CO2,Waste,KHM,Cambodia,1975,6.3144909861e-4
CO2,Waste,KHM,Cambodia,1976,7.7223576298e-4
CO2,Waste,KHM,Cambodia,1977,8.9629529891e-4
CO2,Waste,KHM,Cambodia,1978,0.00100920341588
CO2,Waste,KHM,Cambodia,1979,0.00111932367811
CO2,Waste,KHM,Cambodia,1980,0.00124198928667
CO2,Waste,KHM,Cambodia,1981,0.00135489740364
CO2,Waste,KHM,Cambodia,1982,0.00149429014064
CO2,Waste,KHM,Cambodia,1983,0.00165598571556
CO2,Waste,KHM,Cambodia,1984,0.00183301449155
CO2,Waste,KHM,Cambodia,1985,0.00201561897702
CO2,Waste,KHM,Cambodia,1986,0.00212852709399
CO2,Waste,KHM,Cambodia,1987,0.00224143521096
CO2,Waste,KHM,Cambodia,1988,0.00235713118267
CO2,Waste,KHM,Cambodia,1989,0.0024811907186
CO2,Waste,KHM,Cambodia,1990,0.00261640167349
CO2,Waste,KHM,Cambodia,1991,0.00272094622624
CO2,Waste,KHM,Cambodia,1992,0.00285476325376
CO2,Waste,KHM,Cambodia,1993,0.00298021671706
CO2,Waste,KHM,Cambodia,1994,0.00322694186155
CO2,Waste,KHM,Cambodia,1995,0.00346669736919
CO2,Waste,KHM,Cambodia,1996,0.00371481644105
CO2,Waste,KHM,Cambodia,1997,0.00398802620557
CO2,Waste,KHM,Cambodia,1998,0.00427238738905
CO2,Waste,KHM,Cambodia,1999,0.00469195952742
CO2,Waste,KHM,Cambodia,2000,0.00507250169943
CO2,Waste,KHM,Cambodia,2001,0.00545722565355
CO2,Waste,KHM,Cambodia,2002,0.00583219211608
CO2,Waste,KHM,Cambodia,2003,0.00627546101974
CO2,Waste,KHM,Cambodia,2004,0.00678006272768
CO2,Waste,KHM,Cambodia,2005,0.00740872397155
CO2,Waste,KHM,Cambodia,2006,0.00774744832246
CO2,Waste,KHM,Cambodia,2007,0.00820744435456
CO2,Waste,KHM,Cambodia,2008,0.00866604645929
CO2,Waste,KHM,Cambodia,2009,0.00913858783772
CO2,Waste,KHM,Cambodia,2010,0.00960973528878
CO2,Waste,KHM,Cambodia,2011,0.01008088273984
CO2,Waste,KHM,Cambodia,2012,0.01055342411827
CO2,Waste,KHM,Cambodia,2013,0.01055342411827
CO2,Waste,KHM,Cambodia,2014,0.01055342411827
CO2,Waste,KHM,Cambodia,2015,0.01055342411827
CO2,Waste,KHM,Cambodia,2016,0.01055342411827
CO2,Waste,KHM,Cambodia,2017,0.01091026952499
CO2,Waste,KHM,Cambodia,2018,0.01126990278645
CO2,Waste,KHM,Cambodia,2019,0.01163371783002
CO2,Waste,KHM,Cambodia,2020,0.0120017146557
CO2,Waste,KHM,Cambodia,2021,0.01229025762129
CO2,Waste,KHM,Cambodia,2022,0.012637624321894
CO2,Waste,KHM,Cambodia,2023,0.012994808849626
CO2,Agriculture,IDN,Indonesia,1970,0.57823324544506
CO2,Agriculture,IDN,Indonesia,1971,0.57823324544506
CO2,Agriculture,IDN,Indonesia,1972,0.57823324544506
CO2,Agriculture,IDN,Indonesia,1973,0.57823324544506
CO2,Agriculture,IDN,Indonesia,1974,0.63202849211245
CO2,Agriculture,IDN,Indonesia,1975,0.61945705403728
CO2,Agriculture,IDN,Indonesia,1976,0.65748562416275
CO2,Agriculture,IDN,Indonesia,1977,0.89409034976047
CO2,Agriculture,IDN,Indonesia,1978,1.0088046199953
CO2,Agriculture,IDN,Indonesia,1979,1.1564665038299
CO2,Agriculture,IDN,Indonesia,1980,1.6493712079019
CO2,Agriculture,IDN,Indonesia,1981,1.8352187821307
CO2,Agriculture,IDN,Indonesia,1982,2.0476235230073
CO2,Agriculture,IDN,Indonesia,1983,1.9958711517704
CO2,Agriculture,IDN,Indonesia,1984,2.4240853715329
CO2,Agriculture,IDN,Indonesia,1985,2.5111425147023
CO2,Agriculture,IDN,Indonesia,1986,2.6211424957326
CO2,Agriculture,IDN,Indonesia,1987,2.8537138998762
CO2,Agriculture,IDN,Indonesia,1988,3.0749710112049
CO2,Agriculture,IDN,Indonesia,1989,2.8903281871755
CO2,Agriculture,IDN,Indonesia,1990,3.1243138620093
CO2,Agriculture,IDN,Indonesia,1991,3.0385138789829
CO2,Agriculture,IDN,Indonesia,1992,3.2701424090985
CO2,Agriculture,IDN,Indonesia,1993,3.0812567363676
CO2,Agriculture,IDN,Indonesia,1994,3.1994281373861
CO2,Agriculture,IDN,Indonesia,1995,3.5058566531004
CO2,Agriculture,IDN,Indonesia,1996,3.8570708686615
CO2,Agriculture,IDN,Indonesia,1997,3.2622852777419
CO2,Agriculture,IDN,Indonesia,1998,3.7515232459162
CO2,Agriculture,IDN,Indonesia,1999,3.5737947378262
CO2,Agriculture,IDN,Indonesia,2000,3.5588661464109
CO2,Agriculture,IDN,Indonesia,2001,3.5691851973176
CO2,Agriculture,IDN,Indonesia,2002,3.9940470430037
CO2,Agriculture,IDN,Indonesia,2003,4.109547043759
CO2,Agriculture,IDN,Indonesia,2004,4.3403374838931
CO2,Agriculture,IDN,Indonesia,2005,4.5872612557693
CO2,Agriculture,IDN,Indonesia,2006,4.2312279683283
CO2,Agriculture,IDN,Indonesia,2007,4.5325231552262
CO2,Agriculture,IDN,Indonesia,2008,4.7980945572586
CO2,Agriculture,IDN,Indonesia,2009,5.8956849482054
CO2,Agriculture,IDN,Indonesia,2010,5.3934564476037
CO2,Agriculture,IDN,Indonesia,2011,5.0754516919336
CO2,Agriculture,IDN,Indonesia,2012,5.8410516784144
CO2,Agriculture,IDN,Indonesia,2013,5.0164183846914
CO2,Agriculture,IDN,Indonesia,2014,5.1607278904347
CO2,Agriculture,IDN,Indonesia,2015,5.8386945102076
CO2,Agriculture,IDN,Indonesia,2016,5.4364088509873
CO2,Agriculture,IDN,Indonesia,2017,5.7917611968261
CO2,Agriculture,IDN,Indonesia,2018,6.1572230770672
CO2,Agriculture,IDN,Indonesia,2019,5.9428278489522
CO2,Agriculture,IDN,Indonesia,2020,5.583808856456
CO2,Agriculture,IDN,Indonesia,2021,5.8428326385057
CO2,Agriculture,IDN,Indonesia,2022,5.9129935864825
CO2,Agriculture,IDN,Indonesia,2023,5.8915755170492
CO2,Buildings,IDN,Indonesia,1970,6.56190461012
CO2,Buildings,IDN,Indonesia,1971,6.56190461012
CO2,Buildings,IDN,Indonesia,1972,7.70712800055
CO2,Buildings,IDN,Indonesia,1973,8.52603772463
CO2,Buildings,IDN,Indonesia,1974,9.84351337315
CO2,Buildings,IDN,Indonesia,1975,11.30331046144
CO2,Buildings,IDN,Indonesia,1976,12.20132580682
CO2,Buildings,IDN,Indonesia,1977,13.56762075191
CO2,Buildings,IDN,Indonesia,1978,14.79151542603
CO2,Buildings,IDN,Indonesia,1979,16.62398015611
CO2,Buildings,IDN,Indonesia,1980,18.04910940294
CO2,Buildings,IDN,Indonesia,1981,19.44783930087
CO2,Buildings,IDN,Indonesia,1982,19.40027907285
CO2,Buildings,IDN,Indonesia,1983,18.89653732846
CO2,Buildings,IDN,Indonesia,1984,18.41410426791
CO2,Buildings,IDN,Indonesia,1985,17.87096356787
CO2,Buildings,IDN,Indonesia,1986,17.93514546801
CO2,Buildings,IDN,Indonesia,1987,17.94374372955
CO2,Buildings,IDN,Indonesia,1988,18.91818451318
CO2,Buildings,IDN,Indonesia,1989,22.39410921649
CO2,Buildings,IDN,Indonesia,1990,23.34813699085
CO2,Buildings,IDN,Indonesia,1991,24.06174717429
CO2,Buildings,IDN,Indonesia,1992,26.04228432788
CO2,Buildings,IDN,Indonesia,1993,26.90691218183
CO2,Buildings,IDN,Indonesia,1994,27.83506736386
CO2,Buildings,IDN,Indonesia,1995,29.78887974472
CO2,Buildings,IDN,Indonesia,1996,31.73855534959
